Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
157,Smartlink Holdings Ltd.,SMARTLINK,Information Technology,IT - Networking,223.79
158,Equippp Social Impact Technologies Ltd.,EQUIPPP,Information Technology,IT - Software,221.65
159,Avio Smart Market Stack Ltd.,ASMS,Information Technology,IT - Software,215.03
160,Infinity Infoway Ltd.,INFINITY,Information Technology,IT - Software,209.4
161,Acetech E-Commerce Ltd.,ACETEC,Information Technology,e-Commerce,208.16
162,Macobs Technologies Ltd.,MACOBSTECH,Information Technology,e-Commerce,204.72
163,Trident Techlabs Ltd.,TECHLABS,Information Technology,IT - Software,204.69
164,CapitalNumbers Infotech Ltd.,CNINFOTECH,Information Technology,IT - Software,203.33
165,Intense Technologies Ltd.,INTENTECH,Information Technology,IT - Software,192.37
166,Sat Kartar Life Ltd.,SATKARTAR,Information Technology,e-Commerce,191.12
167,Airan Ltd.,AIRAN,Information Technology,IT - Software,190.03
168,Fidel Softech Ltd.,FIDEL,Information Technology,IT - Software,186.87
169,DRC Systems India Ltd.,DRCSYSTEMS,Information Technology,IT - Software,185.72
170,Avance Technologies Ltd.,AVANCE,Information Technology,IT - Software,184.32
171,Atishay Ltd.,ATISHAY,Information Technology,IT - Software,177.0
172,7Seas Entertainment Ltd.,7SEASL,Information Technology,IT - Software,176.21
173,Kratikal Tech Ltd.,KRATIKAL,Information Technology,IT - Software,174.72
174,Trigyn Technologies Ltd.,TRIGYN,Information Technology,IT - Software,172.4
175,Meta Infotech Ltd.,METAINFO,Information Technology,IT - Software,169.88
176,Virinchi Ltd.,VIRINCHI,Information Technology,IT - Software,168.61
177,Naapbooks Ltd.,NBL,Information Technology,IT - Software,164.61
178,Jeevan Scientific Technology Ltd.,JSTL,Information Technology,IT - Software,161.14
179,California Software Company Ltd.,CALSOFT,Information Technology,IT - Software,151.67
180,Secmark Consultancy Ltd.,SECMARK,Information Technology,BPO/ITeS,150.91
181,Dev Information Technology Ltd.,DEVIT,Information Technology,IT - Software,147.28
182,Enfuse Solutions Ltd.,ENFUSE,Information Technology,e-Commerce,146.03
183,Reliable Data Services Ltd.,RELIABLE,Information Technology,IT - Software,144.89
184,Genxai Analytics Ltd.,GENXAI,Information Technology,IT - Software,141.75
185,NSB BPO Solutions Ltd.,NSBBPO,Information Technology,BPO/ITeS,135.41
186,Intrasoft Technologies Ltd.,ISFT,Information Technology,e-Commerce,134.16
187,Rox Hi-Tech Ltd.,ROXHITECH,Information Technology,IT - Networking,134.07
188,Methodhub Software Ltd.,METHODHUB,Information Technology,IT - Software,133.86
